date,RECESSION,CPI,FEDFUNDS,INDPRO,PAYEMS,SP500,UNEMPLOY,YC
2/1/2008,y,0.007828164,-0.3,-0.002697623,7.95E-05,-0.063113864,0.04,0.55
3/1/2008,y,0.002893823,-0.96,-0.003360806,-0.00057096,-0.03537974,-0.188,0.84
4/1/2008,y,0.003441775,-0.37,-0.002369354,-0.000354304,-0.005977453,0.325,1.49
5/1/2008,y,0.002414909,-0.33,-0.007602904,-0.00173718,0.046450952,-0.185,2.08
6/1/2008,y,0.003571642,-0.3,-0.005650134,-0.001283106,0.010617615,0.758,1.99
7/1/2008,y,0.002311707,0.02,-0.002348363,-0.001241177,-0.089883554,0.18,1.98
8/1/2008,y,0.005900052,0.01,-0.005306511,-0.001424533,-0.009908297,0.362,1.83
9/1/2008,y,0.010423719,-0.01,-0.015415344,-0.002023997,0.012116759,0.501,2.04
10/1/2008,y,0.007116065,-0.19,-0.044336616,-0.003358084,-0.095180765,0.056,3.04
11/1/2008,y,-0.001489585,-0.84,0.009466644,-0.003523491,-0.185636474,0.58,2.54
12/1/2008,y,0.000854726,-0.58,-0.012648111,-0.0053492,-0.077798358,0.464,2.09
1/1/2009,y,-0.008635616,-0.23,-0.029671623,-0.005222214,0.007791147,0.748,2.72
2/1/2009,y,-0.017864094,-0.01,-0.024037266,-0.005831311,-0.089549879,0.772,2.8
3/1/2009,y,-0.008267605,0.07,-0.00646989,-0.005557918,-0.116456513,0.84,2.53
4/1/2009,y,0.002527574,-0.04,-0.015983294,-0.006019038,0.081952693,0.528,3.01
5/1/2009,y,0.003636042,-0.03,-0.008012603,-0.00525861,0.089772219,0.427,3.29
6/1/2009,y,-0.000987771,0.03,-0.010130913,-0.002597878,0.051720577,0.646,3.32
7/1/2009,n,0.001006576,0.03,-0.003911984,-0.003558329,0.000195807,0.208,3.36
8/1/2009,n,0.001470412,-0.05,0.010943164,-0.002598635,0.071521949,-0.106,3.24
9/1/2009,n,0.00826536,0,0.011146038,-0.001401478,0.033009337,0.213,3.16
10/1/2009,n,-0.00029801,-0.01,0.007538438,-0.001848663,0.035100067,0.195,3.29
11/1/2009,n,0.00334286,-0.03,0.003195821,-0.00152907,-0.019959881,0.343,3.09
12/1/2009,n,0.001929025,0,0.003968567,9.23E-05,0.055779077,-0.133,3.73
1/1/2010,n,0.002997435,0,0.003047241,-0.002070466,0.017614521,-0.121,3.52
2/1/2010,n,0.003342997,-0.01,0.011532002,1.54E-05,-0.037675124,-0.052,3.48
3/1/2010,n,0.000520041,0.02,0.003591458,-0.000709089,0.02811474,0.067,3.68
4/1/2010,n,0.000648522,0.03,0.006558225,0.001394577,0.057132816,0.089,3.49
5/1/2010,n,-0.00095223,0.04,0.003711275,0.001776999,0.014651372,0.123,3.11
6/1/2010,n,0.000331313,0,0.014485151,0.004141745,-0.085531573,-0.476,2.79
7/1/2010,n,0.000230014,-0.02,0.001483527,-0.001064478,-0.055388449,-0.375,2.76
8/1/2010,n,-0.000519907,0,0.004373115,-0.000643831,0.066515799,0.038,2.28
9/1/2010,n,-0.000418883,0.01,0.003065291,-3.83E-05,-0.048611823,0.136,2.34
10/1/2010,n,0.001867509,0,0.002298061,-0.000498506,0.083928474,-0.069,2.44
11/1/2010,n,0.001460297,0,-0.002654424,0.002053782,0.036193052,-0.063,2.62
12/1/2010,n,0.001613946,0,0.000288043,0.00095648,-0.002292876,0.565,3.12
1/1/2011,n,0.003475799,-0.01,0.009640333,0.000550518,0.063256488,-0.733,3.25
2/1/2011,n,0.002530637,-0.01,-0.001286483,0.000145225,0.022392969,-0.335,3.26
3/1/2011,n,0.004008531,-0.01,-0.004397981,0.001618976,0.031456577,-0.193,3.33
4/1/2011,n,0.003237795,-0.02,0.009885501,0.001791562,-0.001047862,-0.083,3.22
5/1/2011,n,0.003209319,-0.04,-0.003589106,0.002388833,0.028096939,0.22,2.96
6/1/2011,n,0.005160211,-0.01,0.002275841,0.000767171,-0.013592919,-0.102,3.09
7/1/2011,n,0.004683116,0,0.002878422,0.001790307,-0.018426186,0.107,2.75
8/1/2011,n,0.003176664,-0.02,0.005303902,0.000454652,-0.021708356,-0.199,2.13
9/1/2011,n,0,0.03,0.005584137,0.000954097,-0.058467502,0.055,1.84
10/1/2011,n,0.002616611,-0.02,-0.000242676,0.001761928,-0.074467101,0.13,2.1
11/1/2011,n,0.003149497,-0.01,0.006866328,0.001540088,0.102306592,-0.354,2
12/1/2011,n,0.002169193,0.01,-0.000802786,0.000995265,-0.005071554,-0.292,1.82
1/1/2012,n,0.00067498,-0.01,0.005525036,0.001521142,0.008496566,-0.209,1.75
2/1/2012,n,0.001846145,0.01,0.006104567,0.002660196,0.042660044,-0.296,1.88
3/1/2012,n,0.00023768,0.02,0.002289301,0.001964298,0.039787345,0.016,2.1
4/1/2012,n,0.002720492,0.03,-0.004680668,0.001795977,0.030851476,-0.1,1.81
5/1/2012,n,0.002135165,0.01,0.007490401,0.000612887,-0.0075257,-0.067,1.43
6/1/2012,n,0.002091282,0.02,0.001918068,0.000746915,-0.064699308,0.014,1.51
7/1/2012,n,0.001659411,0,-0.000195838,0.000544896,0.03879272,0.032,1.35
8/1/2012,n,-0.002070322,0,0.002620653,0.001133626,0.012518885,-0.036,1.44
9/1/2012,n,-0.000826705,-0.03,-0.004789426,0.00128124,0.01957061,-0.185,1.51
10/1/2012,n,0.000288768,0.01,0.000489585,0.001391116,0.023947119,-0.356,1.56
11/1/2012,n,0.005792718,0.02,0.002117772,0.0011813,-0.019987843,0.009,1.46
12/1/2012,n,0.00475992,0,0.004806806,0.001157657,0.002842673,-0.119,1.62
1/1/2013,n,0.002693165,0,0.003523637,0.001770994,0.007043368,0.293,1.88
2/1/2013,n,-0.001680756,-0.02,-0.001326233,0.001413062,0.049197792,0.173,1.74
3/1/2013,n,-0.000121089,0.01,0.005727444,0.002053146,0.010999928,-0.521,1.73
4/1/2013,n,0.00197883,-0.01,0.004053922,0.001024994,0.035355294,-0.261,1.55
5/1/2013,n,0.005415238,0.01,-0.001720343,0.001406734,0.017924166,0.071,2.05
6/1/2013,n,-0.00281588,-0.04,0.001093498,0.001632569,0.020550202,-0.106,2.43
7/1/2013,n,-0.002090162,-0.02,0.002035322,0.001329089,-0.015112929,0.097,2.51
8/1/2013,n,0.00041407,0,-0.004270795,0.000821536,0.048277728,-0.416,2.7
9/1/2013,n,0.00237758,-0.01,0.006580912,0.001772803,-0.031798268,-0.056,2.56
10/1/2013,n,0.001955539,0,0.005136958,0.001367744,0.029315591,-0.009,2.48
11/1/2013,n,0.002384446,0.01,-0.00175295,0.001643206,0.043629971,-0.134,2.67
12/1/2013,n,0.000376874,-0.01,0.002929278,0.001924592,0.02766329,-0.349,2.95
1/1/2014,n,0.000535088,0.01,0.003034155,0.000502408,0.023289474,-0.383,2.6
2/1/2014,n,0.00184279,-0.02,-0.004165701,0.001273093,-0.036231407,-0.202,2.59
3/1/2014,n,0.002640679,0,0.008434795,0.001206124,0.042213375,0.147,2.65
4/1/2014,n,0.002421242,0.01,0.009580217,0.001842703,0.006908249,0.031,2.58
5/1/2014,n,0.001100173,0.01,0.000460746,0.002352849,0.006181643,-0.678,2.39
6/1/2014,n,0.002039973,0,0.003606928,0.001575122,0.020812196,0.157,2.43
7/1/2014,n,0.00186245,0.01,0.003734382,0.002350838,0.018878997,-0.399,2.49
8/1/2014,n,0.001901197,-0.01,0.001967551,0.00166963,-0.015194687,0.148,2.26
9/1/2014,n,0.00132026,0,-0.001109352,0.001350934,0.036963644,-0.009,2.43
10/1/2014,n,0.001124852,0,0.002983263,0.002216461,-0.015635436,-0.337,2.26
11/1/2014,n,-0.000160014,0,0.000206946,0.001803969,0.022936399,-0.272,2.09
12/1/2014,n,7.16E-05,0,0.00779019,0.002079114,0.024237474,0.1,2.05
1/1/2015,n,-0.000197933,0.03,-0.001453287,0.001910969,-0.004197385,-0.373,1.57
2/1/2015,n,-0.001884435,-0.01,-0.004968736,0.001359697,-0.031532779,0.168,1.89
3/1/2015,n,-0.003089377,0,-0.005090278,0.001926037,0.053438876,-0.286,1.83
4/1/2015,n,-0.006390693,0,-0.002812116,0.000503995,-0.017549197,-0.084,1.93
5/1/2015,n,0.002531437,0.01,-0.00590634,0.002013443,0.008484722,0.035,2
6/1/2015,n,0.00269033,0,-0.004343218,0.002341549,0.01043673,0.284,2.22
7/1/2015,n,0.001041936,0.01,-0.003434213,0.00122871,-0.021235559,-0.587,2.07
8/1/2015,n,0.00329232,0,0.005834424,0.00212901,0.019549683,-0.08,2.07
9/1/2015,n,0.002764097,0.01,-0.001555977,0.000879888,-0.064624731,-0.175,1.92
10/1/2015,n,0.001585063,0,-0.003705901,0.001089987,-0.026798731,-0.085,2.04
11/1/2015,n,-4.20E-06,-0.02,-0.003660688,0.002148364,0.079719379,0.015,2.09
12/1/2015,n,-0.002250117,0,-0.00690012,0.001660763,0.000504742,0.078,2.03
1/1/2016,n,0.000988993,0.12,-0.005715194,0.001909619,-0.017685659,-0.093,1.6
2/1/2016,n,0.001193905,0.1,0.00830128,0.000754448,-0.052067617,-0.28,1.36
3/1/2016,n,-0.001076132,0.04,-0.007115907,0.001479301,-0.004136906,0.075,1.42
4/1/2016,n,-0.000458549,-0.02,-0.007925871,0.00165116,0.06390499,0.259,1.46
5/1/2016,n,-0.00133056,0.01,0.000997378,0.001370411,0.002695762,0.106,1.47
6/1/2016,n,0.003129893,0,-0.000856383,0.000284977,0.015208367,-0.415,1.11
7/1/2016,n,0.003823327,0.01,0.004376693,0.001791406,0.000910506,0.092,1.07
8/1/2016,n,0.002361306,0.01,0.002527363,0.002570402,0.034990433,-0.103,1.18
9/1/2016,n,0.002772111,0.01,-0.000899237,0.000988986,-0.001219987,0.143,1.2
10/1/2016,n,-0.000503828,0,6.86E-05,0.00199574,-0.001235213,0.169,1.44
11/1/2016,n,0.001847514,0,0.001965774,0.000813726,-0.019616837,-0.142,1.96
12/1/2016,n,0.002619775,0.01,-0.001936376,0.000895712,0.033603545,-0.258,1.91
1/1/2017,n,0.002339948,0.13,0.008560938,0.001472734,0.018037111,-0.032,1.8
2/1/2017,n,0.001178253,0.11,0.001053579,0.001353826,0.017726315,-0.055,1.7
3/1/2017,n,0.002521341,0.01,-0.00377958,0.001255975,0.036523001,-0.09,1.61
4/1/2017,n,0.004043135,0.13,0.006748867,0.000952939,-0.000389273,-0.257,1.39
5/1/2017,n,0.001033863,0.11,0.008950276,0.001506396,0.009050132,0.077,1.3
6/1/2017,n,-0.000434749,0.01,0.001349402,0.000964271,0.011509759,-0.176,1.27
7/1/2017,n,0.002081797,0.13,0.001645951,0.001441252,0.004802226,-0.159,1.15
8/1/2017,n,-0.000839574,0.11,-0.000403581,0.001555041,0.019164018,-0.036,0.96
9/1/2017,n,0.000610297,0.01,-0.004748075,0.001294022,0.000546284,0.254,1.18
10/1/2017,n,0.000253839,-0.01,2.59E-05,0.000285821,0.019119039,-0.239,1.23
11/1/2017,n,0.003779487,0,0.01505664,0.001692836,0.02194556,-0.22,1.26
12/1/2017,n,0.005474273,0.01,0.005328079,0.001330501,0.027695541,0.139,1.1
